nest,year,clutch_size,brood_size,num_fledged,incubation_start,julian_incubation,nest_age,sunset,sex,t0,t16,t31,t46,t61,t76,t91,t106,t121,t136,t151,t166,t181,t196,t211,t226,t241,t256,t271,t286,t301,t316,t331,t346,t361,t376,t391,t406,t421,t436,t451,t466,t481,t496,t511,t526,Comments,obs_date,obs_time,start_time,stop_time,weater,fledge_date,fledge_accuracy
CN11_2014,2014,3,3,3,6/5/2015,156,36,2026,F,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/10/2014,2037-2112,20:37,21:12,"calm, clear 18C",7/20/2014,±1
CN11_2014,2014,3,3,3,6/5/2015,156,36,2026,Unk,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/10/2014,2037-2112,20:37,21:12,"calm, clear 18C",7/20/2014,±1
CN11_2014,2014,3,3,3,6/5/2015,156,36,2026,Total,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/10/2014,2037-2112,20:37,21:12,"calm, clear 18C",7/20/2014,±1
CN11_2014,2014,3,3,3,6/5/2015,156,34,2027,M,,,,,,,,1,1,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, no weather",7/8/2014,"2228-2231,2255-2340",22:28,223122:55,,7/20/2014,±1
CN11_2014,2014,3,3,3,6/5/2015,156,34,2027,F,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, no weather",7/8/2014,"2228-2231,2255-2340",22:28,223122:55,,7/20/2014,±1
CN11_2014,2014,3,3,3,6/5/2015,156,34,2027,Unk,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, no weather",7/8/2014,"2228-2231,2255-2340",22:28,223122:55,,7/20/2014,±1
CN11_2014,2014,3,3,3,6/5/2015,156,34,2027,Total,,,,,,,,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, no weather",7/8/2014,"2228-2231,2255-2340",22:28,223122:55,,7/20/2014,±1
CN8_2014,2014,2,1,1,6/3/2015,154,28,2031,M,2,0,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,NA,6/30/2014,"2039-2121, 2427-2450",20:39,"2121, 2427","overcast, clam, 17C",7/18/2014,±1
CN8_2014,2014,2,1,1,6/3/2015,154,28,2031,F,0,1,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,NA,6/30/2014,"2039-2121, 2427-2450",20:39,"2121, 2427","overcast, clam, 17C",7/18/2014,±1
CN8_2014,2014,2,1,1,6/3/2015,154,28,2031,Unk,2,3,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,NA,6/30/2014,"2039-2121, 2427-2450",20:39,"2121, 2427","overcast, clam, 17C",7/18/2014,±1
CN8_2014,2014,2,1,1,6/3/2015,154,28,2031,Total,4,4,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,NA,6/30/2014,"2039-2121, 2427-2450",20:39,"2121, 2427","overcast, clam, 17C",7/18/2014,±1
D5_2014,2014,2,2,2,6/5/2015,156,5,2026,M,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,6/9/2014,2125-2150,21:25,21:50,"clear,calm 5C",7/20/2014,±1
D5_2014,2014,2,2,2,6/5/2015,156,34,2029,M,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,7/8/2014,2142-2202,21:42,22:02,"partly coudy, calm, 11C",7/20/2014,±1
D5_2014,2014,2,2,2,6/5/2015,156,34,2029,F,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,7/8/2014,2142-2202,21:42,22:02,"partly coudy, calm, 11C",7/20/2014,±1
D5_2014,2014,2,2,2,6/5/2015,156,34,2029,Unk,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,7/8/2014,2142-2202,21:42,22:02,"partly coudy, calm, 11C",7/20/2014,±1
D5_2014,2014,2,2,2,6/5/2015,156,34,2029,Total,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,7/8/2014,2142-2202,21:42,22:02,"partly coudy, calm, 11C",7/20/2014,±1
CN13_2014,2014,3,3,3,6/1/2015,152,38,2029,M,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M captured and held at 2130",7/8/2014,2123-2144,21:23,21:44,"partly cloudy, light wind, 14C",7/16/2014,±1
CN13_2014,2014,3,3,3,6/1/2015,152,38,2029,F,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M captured and held at 2130",7/8/2014,2123-2144,21:23,21:44,"partly cloudy, light wind, 14C",7/16/2014,±1
CN13_2014,2014,3,3,3,6/1/2015,152,38,2029,Unk,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M captured and held at 2130",7/8/2014,2123-2144,21:23,21:44,"partly cloudy, light wind, 14C",7/16/2014,±1
CN13_2014,2014,3,3,3,6/1/2015,152,38,2029,Total,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, M captured and held at 2130",7/8/2014,2123-2144,21:23,21:44,"partly cloudy, light wind, 14C",7/16/2014,±1
A8_2014,2014,2,2,2,6/4/2014,155,1,2026,M,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4/2014,2038-2111,20:38,21:11,"clear, calm",7/19/2014,±0
A8_2014,2014,2,2,2,6/4/2014,155,34,2030,M,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2048-2123,20:48,21:23,N/A,7/19/2014,±0
A8_2014,2014,2,2,2,6/4/2014,155,34,2030,F,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2048-2123,20:48,21:23,N/A,7/19/2014,±0
A8_2014,2014,2,2,2,6/4/2014,155,34,2030,Unk,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2048-2123,20:48,21:23,N/A,7/19/2014,±0
A8_2014,2014,2,2,2,6/4/2014,155,34,2030,Total,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2048-2123,20:48,21:23,N/A,7/19/2014,±0
A24_2014,2014,3,3,3,5/29/2015,149,40,2030,M,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 aborted,  two prey transfer (M to F to Nest)",7/7/2014,2017-2140,20:17,21:40,"16C, cloudy, breezy<5 mph",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,40,2030,F,1,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 aborted,  two prey transfer (M to F to Nest)",7/7/2014,2017-2140,20:17,21:40,"16C, cloudy, breezy<5 mph",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,40,2030,Unk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 aborted,  two prey transfer (M to F to Nest)",7/7/2014,2017-2140,20:17,21:40,"16C, cloudy, breezy<5 mph",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,40,2030,Total,3,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 aborted,  two prey transfer (M to F to Nest)",7/7/2014,2017-2140,20:17,21:40,"16C, cloudy, breezy<5 mph",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,26,2028,M,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 3 aborts",6/23/2014,2403-2429,24:03:00,24:29:00,"7C, Clear, Calm",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,26,2028,F,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 3 aborts",6/23/2014,2403-2429,24:03:00,24:29:00,"7C, Clear, Calm",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,26,2028,Unk,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 3 aborts",6/23/2014,2403-2429,24:03:00,24:29:00,"7C, Clear, Calm",7/13/2014,±1
A24_2014,2014,3,3,3,5/29/2015,149,26,2028,Total,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 3 aborts",6/23/2014,2403-2429,24:03:00,24:29:00,"7C, Clear, Calm",7/13/2014,±1
A44_2014,2014,3,"2,1",0,Failed,,,2028,M,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, 5 aborted PDs. Brood reduction o predation!",6/25/2014,2129-2221,21:29,22:21,"calm, slightly cloudy, 14C",Failed,
A44_2014,2014,3,"2,1",0,Failed,,,2028,F,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, 5 aborted PDs. Brood reduction o predation!",6/25/2014,2129-2221,21:29,22:21,"calm, slightly cloudy, 14C",Failed,
A44_2014,2014,3,"2,1",0,Failed,,,2028,Unk,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, 5 aborted PDs. Brood reduction o predation!",6/25/2014,2129-2221,21:29,22:21,"calm, slightly cloudy, 14C",Failed,
A44_2014,2014,3,"2,1",0,Failed,,,2028,Total,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, 5 aborted PDs. Brood reduction o predation!",6/25/2014,2129-2221,21:29,22:21,"calm, slightly cloudy, 14C",Failed,
A29_2014,2014,2,2,2,6/6/2015,157,20,2028,M,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incubation,6/25/2014,2024-2127,20:24,21:27,"clear, calm, 7C",7/21/2014,±1
A29_2014,2014,2,2,2,6/6/2015,157,20,2028,F,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incubation,6/25/2014,2024-2127,20:24,21:27,"clear, calm, 7C",7/21/2014,
A29_2014,2014,2,2,2,6/6/2015,157,20,2028,Unk,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incubation,6/25/2014,2024-2127,20:24,21:27,"clear, calm, 7C",7/21/2014,
A29_2014,2014,2,2,2,6/6/2015,157,20,2028,Total,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incubation,6/25/2014,2024-2127,20:24,21:27,"clear, calm, 7C",7/21/2014,
A29_2014,2014,2,2,2,6/6/2015,157,20,2027,M,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/6/2014,2048-2135,20:48,21:35,"Mostly cloudy, calm wind<5mph, 10.5C",7/21/2014,±1
A29_2014,2014,2,2,2,6/6/2015,157,20,2027,F,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/6/2014,2048-2135,20:48,21:35,"Mostly cloudy, calm wind<5mph, 10.5C",7/21/2014,±1
A29_2014,2014,2,2,2,6/6/2015,157,20,2027,Unk,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/6/2014,2048-2135,20:48,21:35,"Mostly cloudy, calm wind<5mph, 10.5C",7/21/2014,±1
A29_2014,2014,2,2,2,6/6/2015,157,20,2027,Total,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/6/2014,2048-2135,20:48,21:35,"Mostly cloudy, calm wind<5mph, 10.5C",7/21/2014,±1
A18_2014,2014,3,3,3,5/28/2014,148,43,2027,M,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, no weather taken",7/9/2014,2215-2255,22:15,22:55,,7/12/2014,±1
A18_2014,2014,3,3,3,5/28/2014,148,27,2028,M,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PDs before F flushes for night, no weather.",6/23/2014,2025-2103,20:25,21:03,,7/12/2014,±1
A18_2014,2014,3,3,3,5/28/2014,148,27,2028,F,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PDs before F flushes for night, no weather.",6/23/2014,2025-2103,20:25,21:03,,7/12/2014,±1
A18_2014,2014,3,3,3,5/28/2014,148,27,2028,Unk,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PDs before F flushes for night, no weather.",6/23/2014,2025-2103,20:25,21:03,,7/12/2014,±1
A18_2014,2014,3,3,3,5/28/2014,148,27,2028,Total,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PDs before F flushes for night, no weather.",6/23/2014,2025-2103,20:25,21:03,,7/12/2014,±1
A40_2014,2014,3,1,1,6/5/2014,156,21,2028,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No PDs,6/25/2014,2156-2322,21:56,23:22,"clear, calm, 7C",7/20/2014,±1
A40_2014,2014,3,1,1,6/5/2014,156,21,2028,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No PDs,6/25/2014,2156-2322,21:56,23:22,"clear, calm, 7C",7/20/2014,±1
A40_2014,2014,3,1,1,6/5/2014,156,21,2028,Unk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No PDs,6/25/2014,2156-2322,21:56,23:22,"clear, calm, 7C",7/20/2014,±1
A40_2014,2014,3,1,1,6/5/2014,156,21,2028,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No PDs,6/25/2014,2156-2322,21:56,23:22,"clear, calm, 7C",7/20/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,20,2026,M,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/17/2014,2112-2210,21:12,22:10,"18C clear, slight breeze",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,20,2026,F,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/17/2014,2112-2210,21:12,22:10,"18C clear, slight breeze",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,20,2026,Unk,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/17/2014,2112-2210,21:12,22:10,"18C clear, slight breeze",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,20,2026,Total,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/17/2014,2112-2210,21:12,22:10,"18C clear, slight breeze",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,30,2028,M,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M capture,6/26/2014,2219-2248,22:19,22:48,"clear, calm,13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,30,2028,F,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M capture,6/26/2014,2219-2248,22:19,22:48,"clear, calm,13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,30,2028,Unk,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M capture,6/26/2014,2219-2248,22:19,22:48,"clear, calm,13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,30,2028,Total,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M capture,6/26/2014,2219-2248,22:19,22:48,"clear, calm,13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,47,2024,M,3,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2014,2031-2200,20:31,22:00,"calm, cloudy, 13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,47,2024,F,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2014,2031-2200,20:31,22:00,"calm, cloudy, 13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,47,2024,Unk,3,6,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2014,2031-2200,20:31,22:00,"calm, cloudy, 13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,47,2024,Total,5,13,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2014,2031-2200,20:31,22:00,"calm, cloudy, 13C",7/13/2014,±1
D8_2014,2014,3,3,3,5/29/2014,149,12,2026,M,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/9/2014,"2035-2113, ",20:35,"2113, ","clear,calm 8C",7/13/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,35,2030,M,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1 abort,7/7/2014,2357-2415,23:57,24:15:00,"overcast, intermittant light rain, ~10C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,35,2030,F,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1 abort,7/7/2014,2357-2415,23:57,24:15:00,"overcast, intermittant light rain, ~10C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,35,2030,Unk,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,1 abort,7/7/2014,2357-2415,23:57,24:15:00,"overcast, intermittant light rain, ~10C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,35,2030,Total,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,1 abort,7/7/2014,2357-2415,23:57,24:15:00,"overcast, intermittant light rain, ~10C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,16,2027,M,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two aborted PDs,6/18/2014,2129-2254,21:29,22:54,"clear. Calm, 8C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,16,2027,F,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two aborted PDs,6/18/2014,2129-2254,21:29,22:54,"clear. Calm, 8C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,16,2027,Unk,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two aborted PDs,6/18/2014,2129-2254,21:29,22:54,"clear. Calm, 8C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,16,2027,Total,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two aborted PDs,6/18/2014,2129-2254,21:29,22:54,"clear. Calm, 8C",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,23,2027,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"three aborted PDs, capture attempt",6/25/2014,2301-2401,23:01,24:01:00,"calm, slightly cloudy",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,23,2027,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"three aborted PDs, capture attempt",6/25/2014,2301-2401,23:01,24:01:00,"calm, slightly cloudy",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,23,2027,Unk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"three aborted PDs, capture attempt",6/25/2014,2301-2401,23:01,24:01:00,"calm, slightly cloudy",7/18/2014,±1
A4_2014,2014,3,3,3,6/3/2014,154,23,2027,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"three aborted PDs, capture attempt",6/25/2014,2301-2401,23:01,24:01:00,"calm, slightly cloudy",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,28,2028,M,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F capture attmept,6/30/2014,2035-2125,20:35,21:25,"~18C, cloudy, Breezy <5mph",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,28,2028,F,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F capture attmept,6/30/2014,2035-2125,20:35,21:25,"~18C, cloudy, Breezy <5mph",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,28,2028,Unk,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F capture attmept,6/30/2014,2035-2125,20:35,21:25,"~18C, cloudy, Breezy <5mph",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,28,2028,Total,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F capture attmept,6/30/2014,2035-2125,20:35,21:25,"~18C, cloudy, Breezy <5mph",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,46,2022,M,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fledge watch,  at 2053 Nest. up in entrance ",7/18/2014,2038-2206,20:38,22:06,"clear, calm, 19C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,46,2022,F,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fledge watch,  at 2053 Nest. up in entrance ",7/18/2014,2038-2206,20:38,22:06,"clear, calm, 19C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,46,2022,Unk,14,10,8,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fledge watch,  at 2053 Nest. up in entrance ",7/18/2014,2038-2206,20:38,22:06,"clear, calm, 19C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,46,2022,Total,14,10,8,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fledge watch,  at 2053 Nest. up in entrance ",7/18/2014,2038-2206,20:38,22:06,"clear, calm, 19C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,21,2028,M,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"1 Aborted PD, M capture attempt.",6/23/2014,2320-2417,23:20,24:17:00,"Clear, previously thunderstorm, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,21,2028,F,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"1 Aborted PD, M capture attempt.",6/23/2014,2320-2417,23:20,24:17:00,"Clear, previously thunderstorm, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,21,2028,Unk,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"1 Aborted PD, M capture attempt.",6/23/2014,2320-2417,23:20,24:17:00,"Clear, previously thunderstorm, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,21,2028,Total,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"1 Aborted PD, M capture attempt.",6/23/2014,2320-2417,23:20,24:17:00,"Clear, previously thunderstorm, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,50,2022,M,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/2014,2055-2131,20:55,21:31,"calm, clear, 21C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,50,2022,F,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/2014,2055-2131,20:55,21:31,"calm, clear, 21C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,50,2022,Unk,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/2014,2055-2131,20:55,21:31,"calm, clear, 21C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,50,2022,Total,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/22/2014,2055-2131,20:55,21:31,"calm, clear, 21C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,49,2020,M,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/21/2014,2121-2134,21:21,21:34,"clear, 15C, calm",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,49,2020,F,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/21/2014,2121-2134,21:21,21:34,"clear, 15C, calm",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,49,2020,Unk,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/21/2014,2121-2134,21:21,21:34,"clear, 15C, calm",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,49,2020,Total,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/21/2014,2121-2134,21:21,21:34,"clear, 15C, calm",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,48,2021,M,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34 PDs occurred between 16 min and 60min after start of activity, both M and F",7/20/2014,2043-2140,20:43,21:40,"calm, mostly clear, ~11C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,48,2021,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34 PDs occurred between 16 min and 60min after start of activity, both M and F",7/20/2014,2043-2140,20:43,21:40,"calm, mostly clear, ~11C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,48,2021,Unk,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34 PDs occurred between 16 min and 60min after start of activity, both M and F",7/20/2014,2043-2140,20:43,21:40,"calm, mostly clear, ~11C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,48,2021,Total,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34 PDs occurred between 16 min and 60min after start of activity, both M and F",7/20/2014,2043-2140,20:43,21:40,"calm, mostly clear, ~11C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,44,2023,M,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rain seems to deter activity, Fledge watch",7/16/2014,2103-2152,21:03,21:52,"slight rain, calm, ~20C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,44,2023,F,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rain seems to deter activity, Fledge watch",7/16/2014,2103-2152,21:03,21:52,"slight rain, calm, ~20C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,44,2023,Unk,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rain seems to deter activity, Fledge watch",7/16/2014,2103-2152,21:03,21:52,"slight rain, calm, ~20C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,44,2023,Total,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rain seems to deter activity, Fledge watch",7/16/2014,2103-2152,21:03,21:52,"slight rain, calm, ~20C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,30,2028,M,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, 11 aborts",7/2/2014,2046-2133,20:46,21:33,"cloudy, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,30,2028,F,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, 11 aborts",7/2/2014,2046-2133,20:46,21:33,"cloudy, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,30,2028,Unk,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, 11 aborts",7/2/2014,2046-2133,20:46,21:33,"cloudy, calm, 12C",7/18/2014,±1
